tensao_solo_kpa,chuva_acum_3d_mm,tmax_max_3d_c,dap,classe_irrigacao
75.2866202625347,2.4,33.4,24,0
72.28545592616953,2.1999999999999997,33.4,25,0
69.40392755357135,2.0,33.4,26,0
66.50753528336098,0.0,33.4,27,0
60.55385912542689,0.0,34.1,28,0
58.1683210563733,0.0,34.2,29,0
55.86315265122905,0.0,34.5,30,0
53.67547962317558,0.0,34.5,31,0
51.57347868934771,0.0,34.5,32,0
46.991008712285876,0.0,34.6,33,0
45.10680862874402,0.0,34.7,34,0
43.36148757266582,0.0,34.7,35,0
41.70401074255221,0.0,34.7,36,0
40.09035439477184,0.0,34.7,37,0
38.52036446702619,0.0,34.7,38,0
37.00284275664979,0.0,34.7,39,0
35.57108904670595,0.0,34.5,40,0
33.0,0.0,34.5,41,0
33.0,0.0,34.5,42,0
33.0,0.0,34.5,43,0
33.0,0.0,34.3,44,0
33.0,0.0,34.3,45,0
33.0,0.0,34.3,46,0
33.0,0.0,34.3,47,0
33.0,0.0,34.3,48,0
33.0,0.0,34.4,49,0
33.0,0.0,34.4,50,0
33.0,0.0,34.4,51,0
33.0,0.0,34.4,52,0
33.0,0.0,35.6,53,0
33.0,0.0,35.9,54,0
33.0,0.0,35.9,55,0
33.0,0.0,35.9,56,0
33.0,0.0,36.0,57,0
33.0,0.0,36.4,58,0
33.0,0.0,36.4,59,0
33.0,0.0,36.4,60,0
33.0,0.0,35.6,61,0
33.0,0.0,35.6,62,0
33.0,0.0,36.3,63,0
33.0,0.0,36.3,64,0
33.0,0.0,36.6,65,0
33.0,0.0,36.6,66,0
33.0,0.0,36.6,67,0
33.0,0.0,36.0,68,0
33.0,0.0,36.0,69,0
33.0,0.0,36.0,70,0
33.0,0.0,35.7,71,0
33.0,0.0,35.7,72,0
33.0,0.0,35.7,73,0
33.0,0.0,35.3,74,0
33.0,0.0,35.3,75,0
33.0,0.0,35.3,76,0
33.0,0.0,35.3,77,0
33.0,0.0,35.3,78,0
33.0,0.0,35.5,79,0
33.0,0.0,35.5,80,0
33.0,0.0,35.5,81,0
33.0,0.0,35.5,82,0
33.0,0.0,35.5,83,0
33.0,0.0,35.4,84,0
33.0,0.0,35.4,85,0
33.0,0.0,37.2,86,0
33.0,0.0,37.2,87,0
33.0,0.0,37.2,88,0
33.0,0.0,36.1,89,0
33.0,0.0,36.1,90,0
33.0,0.0,36.1,91,0
33.0,0.0,36.1,92,0
33.0,0.0,36.1,93,0
33.28254889762607,0.0,35.5,94,0
33.67398262249707,0.0,36.0,95,0
34.06172187524901,0.0,36.8,96,0
34.462319398899,0.0,36.8,97,0
34.87612275312616,0.0,36.8,98,0
35.29489481575591,0.0,36.8,99,0
35.683909366582256,0.0,37.0,100,0
36.086000681224654,0.0,37.0,101,0
36.46596487309447,0.0,37.0,102,0
36.86788676632032,0.0,37.5,103,0
37.25608375508782,0.0,37.9,104,0
37.63003118233842,0.0,37.9,105,0
38.01699142276129,0.0,37.9,106,0
38.39857624600265,0.0,38.9,107,0
380.01087440216804,20.2,32.3,1,0
395.11395941240977,20.4,32.3,2,0
260.8895936666835,1.2,32.9,3,0
266.7372180573171,0.6000000000000001,33.3,4,0
271.5227753610299,0.6000000000000001,33.3,5,0
259.1162472887723,0.6000000000000001,33.3,6,0
242.740929520101,0.2,34.3,7,0
225.14069326516204,0.0,34.3,8,0
207.9030081615021,0.0,34.3,9,0
191.89160175241017,0.0,34.2,10,0
176.68239024644387,0.0,33.2,11,0
171.25852006911578,0.0,33.5,12,0
156.6891602388942,0.0,33.5,13,0
143.6738820133048,0.0,34.2,14,0
139.02606139690639,0.0,34.2,15,0
127.26077538387486,0.0,34.9,16,0
122.96406729151585,0.0,34.9,17,0
118.6678096817361,0.0,34.9,18,0
108.49315122586611,0.0,34.9,19,0
104.4477606832072,0.0,35.7,20,0
95.44582829104262,0.0,35.7,21,0
91.99891580356223,0.0,35.7,22,0
88.67648445799324,0.0,35.1,23,0
80.97461954287601,0.0,34.7,24,0
77.93632731527984,0.6,34.9,25,0
75.03031087195218,0.6,35.0,26,0
72.17988511881367,0.6,35.0,27,0
65.76646944644696,0.0,35.0,28,0
63.2525704681615,0.0,34.8,29,0
60.80513411774761,0.0,34.4,30,0
58.395470722048906,0.0,34.4,31,0
56.01303797078279,0.0,34.5,32,0
50.98639556530409,0.0,34.9,33,0
48.95391553795263,0.0,35.1,34,0
47.01390734523163,0.0,35.1,35,0
45.16177987776994,4.8,35.1,36,0
43.39318639443546,4.8,34.2,37,0
41.62282052239762,4.8,34.2,38,0
39.846956284327796,0.0,34.3,39,0
38.211961203366315,0.0,34.3,40,0
34.74045984082362,0.0,34.3,41,0
33.33122818759997,0.0,35.2,42,0
33.0,0.0,35.2,43,0
33.0,0.0,35.2,44,0
33.0,0.0,34.3,45,0
33.0,0.0,34.5,46,0
33.0,0.0,35.1,47,0
33.0,0.0,35.1,48,0
33.0,0.0,35.1,49,0
33.0,8.8,34.5,50,0
33.0,8.8,33.9,51,0
33.0,8.8,34.3,52,0
33.0,0.0,34.3,53,0
33.0,0.0,34.3,54,0
33.0,0.0,34.3,55,0
33.0,0.0,34.8,56,0
33.0,0.0,36.0,57,0
33.0,0.0,36.0,58,0
33.0,0.0,36.0,59,0
33.0,0.0,34.2,60,0
33.0,0.0,35.0,61,0
33.0,0.0,35.3,62,0
33.0,0.0,35.3,63,0
33.0,0.0,35.3,64,0
33.0,0.0,35.2,65,0
33.0,0.0,35.7,66,0
33.0,0.0,35.7,67,0
33.0,0.0,35.7,68,0
33.0,0.0,36.1,69,0
33.0,0.0,36.1,70,0
33.0,0.0,36.1,71,0
33.0,0.0,35.6,72,0
33.0,0.0,35.6,73,0
33.0,0.0,35.9,74,0
33.0,0.0,35.9,75,0
33.0,0.0,35.9,76,0
33.0,0.0,35.3,77,0
33.0,0.0,36.6,78,0
33.0,0.0,36.6,79,0
33.0,0.0,36.6,80,0
33.0,0.0,36.3,81,0
33.0,0.0,36.0,82,0
33.0,0.0,36.8,83,0
33.0,0.0,36.8,84,0
33.0,4.4,36.8,85,0
33.0,4.4,36.8,86,0
33.0,6.0,35.7,87,0
33.0,1.6,35.0,88,0
33.0,1.6,35.0,89,0
33.0,0.0,35.8,90,0
33.0,0.0,36.3,91,0
33.0,0.0,36.6,92,0
33.0,0.0,36.6,93,0
33.0,0.0,36.6,94,0
33.0,0.0,36.9,95,0
33.371848646035005,0.0,37.0,96,0
33.76433261898818,0.0,37.7,97,0
34.153112207257244,0.0,37.7,98,0
34.554784566196595,0.0,37.7,99,0
34.969698188015855,0.0,37.2,100,0
35.346517377015246,0.0,37.2,101,0
35.71869524812965,0.0,37.0,102,0
36.042076537066336,0.0,37.0,103,0
36.38610782538991,0.0,37.5,104,0
36.76027645054835,0.0,37.5,105,0
37.09308775559932,0.0,37.5,106,0
37.456274080960036,0.0,37.7,107,0
386.546105699835,24.599999999999998,34.0,1,0
292.7489025690621,5.6,34.0,2,0
277.1357785791097,1.4,34.0,3,0
274.7830618754963,1.4,32.9,4,0
273.7141967757455,0.0,33.2,5,0
261.0803134319435,0.0,33.2,6,0
242.85921673287436,0.0,33.6,7,0
225.30527928626978,0.2,33.8,8,0
208.00431891865887,0.2,34.1,9,0
191.3781189082312,0.2,34.1,10,0
175.86655727928343,0.0,34.1,11,0
170.55080050004304,0.0,33.8,12,0
156.5746984494673,0.0,34.0,13,0
143.63888879139267,0.0,34.0,14,0
139.02606139690639,0.0,34.0,15,0
127.4469078885178,0.0,31.5,16,0
122.78448184526812,3.4,32.1,17,0
118.20620961306021,9.0,34.0,18,0
108.01849184572383,9.2,34.0,19,0
103.76306984320571,5.8,34.0,20,0
94.52035931425355,0.2,33.3,21,0
91.01814147515657,0.0,33.3,22,0
87.88085006071013,0.0,34.3,23,0
80.32631734516401,0.0,34.3,24,0
77.42542799999458,0.0,34.8,25,0
74.75666189922198,0.8,34.8,26,0
72.09202723433111,1.0,34.8,27,0
65.84661843236285,3.2,33.2,28,0
63.39139167876067,3.6000000000000005,34.4,29,0
60.968279169990666,3.4000000000000004,34.4,30,0
58.609229070391514,1.2,34.4,31,0
56.49262652021707,0.0,33.1,32,0
51.460537601340874,0.0,33.4,33,0
49.553794820161485,0.0,34.1,34,0
47.71770167077848,0.0,34.1,35,0
45.97203158211326,0.0,34.1,36,0
44.376617137714355,0.0,34.2,37,0
42.805277780776,0.2,34.2,38,0
41.28957825251139,62.6,34.2,39,0
39.798454277481305,64.0,34.1,40,0
36.34181838861912,63.8,32.7,41,0
33.0,1.4,33.6,42,0
33.0,0.0,33.8,43,0
33.0,0.0,34.6,44,0
33.0,0.0,34.6,45,0
33.0,0.0,34.6,46,0
33.0,0.0,34.0,47,0
33.0,0.0,33.4,48,0
33.0,0.0,33.9,49,0
33.0,0.0,34.2,50,0
33.0,0.0,34.3,51,0
33.0,0.0,34.3,52,0
33.0,0.0,34.3,53,0
33.0,0.0,34.1,54,0
33.0,0.0,34.1,55,0
33.0,0.0,34.7,56,0
33.0,1.6,34.7,57,0
33.0,2.8,34.7,58,0
33.0,2.8,33.9,59,0
33.0,1.2,33.7,60,0
33.0,0.0,33.9,61,0
33.0,0.0,34.4,62,0
33.0,0.0,34.6,63,0
33.0,0.0,34.6,64,0
33.0,0.0,35.0,65,0
33.0,0.0,35.0,66,0
33.98712989453061,0.0,35.0,67,0
36.50151312879581,0.0,35.9,68,0
39.19236355077629,0.0,35.9,69,0
41.86686660508122,0.0,35.9,70,0
45.117797523028685,0.0,35.0,71,0
48.361298164837294,0.0,35.9,72,0
51.510703073598336,0.0,35.9,73,1
53.71471834761107,0.0,35.9,74,2
53.71471834761107,0.0,35.6,75,2
53.71471834761107,0.0,35.4,76,2
53.71471834761107,0.0,35.4,77,2
53.71471834761107,0.0,35.4,78,2
53.71471834761107,1.0,34.8,79,2
53.71471834761107,1.0,36.2,80,2
53.71471834761107,1.0,36.2,81,2
53.71471834761107,0.0,36.2,82,2
53.71471834761107,0.0,35.7,83,2
53.71471834761107,0.0,36.1,84,2
53.71471834761107,0.0,36.6,85,2
53.71471834761107,1.0,36.8,86,2
53.71471834761107,1.0,36.8,87,2
53.71471834761107,3.2,36.8,88,2
53.71471834761107,2.2,35.8,89,2
53.71471834761107,2.2,35.8,90,2
53.71471834761107,0.0,35.8,91,2
53.71471834761107,0.0,35.6,92,2
53.71471834761107,0.0,36.3,93,2
53.71471834761107,0.0,36.3,94,2
53.71471834761107,0.0,37.0,95,2
53.71471834761107,0.0,37.1,96,2
53.71471834761107,0.0,37.1,97,2
53.71471834761107,0.0,37.1,98,2
53.71471834761107,0.0,36.3,99,2
53.71471834761107,0.0,36.2,100,2
53.71471834761107,0.0,35.3,101,2
53.71471834761107,0.0,36.0,102,2
53.71471834761107,0.0,36.8,103,2
53.71471834761107,0.0,36.8,104,2
53.71471834761107,0.0,36.8,105,2
53.71471834761107,0.0,37.4,106,2
53.71471834761107,0.0,37.4,107,2
379.825785988554,9.399999999999999,33.9,1,0
407.8261149858765,7.6000000000000005,34.2,2,0
352.02869412334735,0.4,34.4,3,0
331.3114413819649,0.2,35.0,4,0
307.2892888186735,0.0,35.3,5,0
283.90025057108505,11.6,35.3,6,0
261.7170534998987,11.6,35.3,7,0
240.7388388463779,11.6,33.6,8,0
195.62004426309892,4.2,33.6,9,0
182.58911052385682,4.6000000000000005,33.6,10,0
169.10292639584634,4.6000000000000005,33.1,11,0
162.75792459364314,0.6000000000000001,32.5,12,0
148.87546119962107,0.2,32.5,13,0
136.0444839933594,0.6000000000000001,34.1,14,0
131.38718663567226,0.4,34.1,15,0
120.06345347418966,0.4,34.1,16,0
116.32101216607374,0.0,34.2,17,0
112.58547260579991,0.0,34.7,18,0
103.08286738613663,0.0,34.7,19,0
99.72386309884271,0.0,34.7,20,0
91.41809720381087,0.0,34.7,21,0
88.28852333168774,0.0,34.7,22,0
85.18304683800258,0.0,35.4,23,0
77.9743055456102,0.0,35.4,24,0
75.24995109844127,0.0,35.4,25,0
72.6384750598344,0.0,34.9,26,0
70.01522298859881,0.0,35.7,27,0
63.965309337459054,0.0,35.7,28,0
61.56523258139749,0.0,35.7,29,0
59.41419687802707,0.0,35.5,30,0
57.282475597791915,0.0,35.2,31,0
55.18689469689962,0.0,34.8,32,0
50.369173766547185,0.0,34.7,33,0
48.51468501002008,0.0,34.8,34,0
46.75124539288225,0.0,35.2,35,0
44.98610729437085,0.0,35.2,36,0
43.32981190695789,1.4,35.2,37,0
41.7243330310182,1.5999999999999999,34.5,38,0
40.148990828920624,1.5999999999999999,34.4,39,0
38.595502980761225,0.2,34.7,40,0
35.18330442687207,0.0,35.4,41,0
33.838435623728486,0.0,35.5,42,0
33.0,0.0,35.5,43,0
33.0,0.0,35.5,44,0
33.0,0.0,35.2,45,0
33.0,0.0,35.2,46,0
33.0,0.0,34.4,47,0
33.0,0.0,34.4,48,0
33.0,0.0,34.8,49,0
33.0,0.0,34.8,50,0
33.0,0.0,34.8,51,0
33.0,0.0,35.2,52,0
33.0,0.0,35.2,53,0
33.0,0.0,35.4,54,0
33.0,0.0,35.4,55,0
33.0,0.0,35.4,56,0
33.0,0.0,35.4,57,0
33.0,0.0,35.4,58,0
33.0,0.0,36.1,59,0
33.0,0.0,36.1,60,0
33.0,0.0,36.1,61,0
33.0,0.0,35.7,62,0
33.0,0.0,35.1,63,0
33.0,0.0,34.8,64,0
33.0,0.0,36.1,65,0
33.0,0.0,36.1,66,0
33.0,0.0,36.1,67,0
33.0,0.0,35.9,68,0
33.0,0.0,35.9,69,0
33.0,0.0,36.3,70,0
33.0,0.0,36.3,71,0
33.0,0.0,36.3,72,0
33.0,0.0,36.2,73,0
33.0,0.0,36.2,74,0
33.0,0.0,36.2,75,0
33.0,0.0,36.0,76,0
33.0,0.0,36.0,77,0
33.0,0.0,35.7,78,0
33.0,0.0,35.2,79,0
33.0,0.0,35.3,80,0
33.0,0.0,36.0,81,0
33.0,0.0,36.0,82,0
33.0,0.0,36.1,83,0
33.0,0.0,36.1,84,0
33.0,0.0,37.1,85,0
33.201574684584195,0.0,37.1,86,0
33.632994404374465,0.0,37.1,87,0
34.10323257956122,0.0,36.5,88,0
34.56320278256285,0.0,36.5,89,0
34.9952623070591,0.0,36.6,90,0
35.46726383565087,0.0,36.9,91,0
35.94563152435416,0.0,36.9,92,0
36.43045123728625,0.0,37.3,93,0
36.90382682907468,0.0,37.3,94,0
37.328756140193114,0.0,37.3,95,0
37.81380426417859,0.0,37.0,96,0
38.29582547440476,0.0,37.0,97,0
38.765100956145766,0.0,37.3,98,0
39.19236355077629,0.0,37.3,99,0
39.65330219157472,0.0,37.3,100,0
40.13921213758203,0.0,37.3,101,0
40.631076404227954,0.0,36.9,102,0
41.09892315048588,0.0,36.9,103,0
41.572156920602296,0.0,37.8,104,0
42.050839743492084,0.0,37.8,105,0
42.51431721296969,0.0,37.8,106,0
42.96196776658529,0.0,37.8,107,0
385.323979086857,0.0,34.6,1,0
401.5175129379717,0.0,34.1,2,0
352.7153676072174,0.0,34.9,3,0
324.99677323545995,0.0,34.9,4,0
298.65516476940365,0.0,34.9,5,0
274.24810859663455,0.0,34.0,6,0
251.4066289710286,0.0,33.7,7,0
230.07492054108062,0.0,33.4,8,0
210.24568852790992,0.0,33.7,9,0
192.21908065229545,0.0,34.2,10,0
175.5669377695606,0.0,34.2,11,0
169.1853299438377,0.0,34.2,12,0
154.52862532155504,0.0,34.1,13,0
140.96984792476258,0.0,34.5,14,0
135.61435785320307,0.0,34.5,15,0
123.71517162725758,0.0,34.5,16,0
119.04418669481349,0.0,34.3,17,0
114.43800124391548,0.0,35.0,18,0
104.21902986978867,0.0,35.0,19,0
99.94272831330818,0.0,35.0,20,0
91.06249444969691,0.0,34.8,21,0
87.4324535503994,0.0,34.8,22,0
83.98802491401455,0.0,34.8,23,0
76.48814538941124,0.0,34.7,24,0
73.51067533973394,0.0,34.8,25,0
70.64910989006472,0.0,34.8,26,0
67.84933686907084,0.0,34.8,27,0
61.76049815856244,0.0,34.1,28,0
59.24077819178918,0.0,34.1,29,0
56.86539868245619,0.0,34.1,30,0
54.571970055187975,0.0,34.0,31,0
52.38379590539268,0.0,35.0,32,0
47.613204373313906,0.0,35.4,33,0
45.71519048443218,0.0,35.4,34,0
43.90353061827007,0.0,35.4,35,0
42.16366551957759,0.0,34.8,36,0
40.46316996738524,0.0,34.3,37,0
38.812343624890374,0.0,34.3,38,0
37.26516006037943,0.0,33.4,39,0
35.73610090325816,0.0,33.1,40,0
33.0,0.0,33.1,41,0
33.0,0.0,34.4,42,0
33.0,0.0,34.6,43,0
33.0,0.0,34.6,44,0
33.0,0.0,34.8,45,0
33.0,0.0,34.8,46,0
33.0,0.0,34.8,47,0
33.0,0.0,34.5,48,0
33.0,0.0,35.1,49,0
33.0,0.0,35.1,50,0
33.0,0.0,35.1,51,0
33.0,0.0,35.1,52,0
33.0,0.0,34.7,53,0
33.0,0.0,34.7,54,0
33.0,0.0,34.7,55,0
33.0,0.0,34.6,56,0
33.0,0.0,34.5,57,0
33.0,0.0,34.5,58,0
33.0,0.0,34.8,59,0
33.0,0.0,34.8,60,0
33.0,0.0,34.9,61,0
33.0,0.0,36.1,62,0
33.0,0.0,36.1,63,0
33.0,0.0,36.1,64,0
33.0,0.0,35.9,65,0
33.0,0.0,36.2,66,0
33.0,0.0,36.2,67,0
33.0,0.0,36.5,68,0
33.0,0.0,36.5,69,0
33.0,0.0,36.5,70,0
33.0,0.0,35.7,71,0
33.0,0.0,35.3,72,0
33.0,0.0,36.1,73,0
33.0,0.0,36.1,74,0
33.0,0.0,36.1,75,0
33.0,0.0,36.2,76,0
33.0,0.0,36.2,77,0
33.0,0.0,36.2,78,0
33.0,0.0,35.8,79,0
33.0,0.0,35.7,80,0
33.0,0.0,35.7,81,0
33.0,0.0,35.7,82,0
33.0,0.0,36.1,83,0
33.0,0.0,37.0,84,0
33.0,0.0,37.0,85,0
33.0,0.0,37.0,86,0
33.0,0.0,36.9,87,0
33.0,0.0,36.0,88,0
33.18540349791088,0.0,34.5,89,0
33.55934129666308,0.0,35.5,90,0
33.9127012632638,0.0,35.8,91,0
34.319905124710544,0.0,36.8,92,0
34.782797716794896,0.0,36.8,93,0
35.27770405483258,0.0,36.8,94,0
35.77965215775138,0.0,36.1,95,0
36.271067394092356,0.0,36.1,96,0
36.69764887554044,0.0,36.0,97,0
37.12924735189349,0.0,36.0,98,0
37.55677226882583,0.0,36.0,99,0
38.05405167159319,0.0,35.8,100,0
38.45473827353888,0.0,35.8,101,0
38.92596106623205,0.0,34.8,102,0
39.33582835715031,0.0,35.7,103,0
39.759695182093054,0.0,35.9,104,0
40.19792003140889,0.0,36.3,105,0
40.640974923250944,0.0,36.7,106,0
41.058897548696486,0.0,36.9,107,0
317.0213430765485,0.0,34.7,1,1
322.63045351445385,0.0,35.3,2,1
275.4532211195679,0.0,35.3,3,1
249.15092653833818,0.6,35.3,4,1
225.79975961162893,0.6,34.9,5,1
204.43784067989913,0.6,35.5,6,3
184.28707665113558,0.0,35.5,7,3
166.04159523902388,0.2,35.5,8,3
150.18672546126808,1.0,35.0,9,3
136.0776270708251,1.0,34.8,10,3
123.17391564920479,13.600000000000001,34.8,11,3
117.11709287408806,32.8,34.2,12,3
105.34205158140574,33.6,31.9,13,0
83.13314331773154,22.4,33.0,14,0
62.350018679866096,2.4000000000000004,33.1,15,0
76.0978781417793,1.6,33.9,16,2
77.70884606999824,0.0,34.3,17,3
74.19427928721005,0.0,34.3,18,3
66.89748731571092,0.0,34.3,19,3
63.49957433511239,0.0,34.2,20,3
57.32435116724638,0.0,34.7,21,3
54.59856287678646,0.0,34.7,22,3
51.98972084612784,0.0,34.7,23,3
47.02536084578797,0.0,35.1,24,3
44.72387885095918,0.0,35.1,25,3
42.51431721296969,0.2,35.1,26,3
40.30577427527732,0.2,34.0,27,3
36.315270607282805,0.2,35.2,28,3
34.56320278256285,3.8,35.2,29,3
33.0,3.8,35.2,30,3
33.0,3.8,35.2,31,3
33.0,0.0,35.2,32,3
33.0,0.0,35.2,33,4
33.0,0.0,34.6,34,3
33.0,0.0,34.6,35,3
33.0,0.0,34.6,36,4
33.0,0.0,34.0,37,4
33.0,0.0,34.2,38,4
33.0,0.0,34.2,39,4
33.0,0.0,34.2,40,4
33.0,0.0,34.2,41,4
33.0,0.0,34.5,42,4
33.0,0.0,34.5,43,4
33.0,0.0,34.5,44,4
33.0,0.0,34.4,45,4
33.0,0.0,34.5,46,4
33.0,0.0,34.5,47,4
33.0,0.0,34.5,48,4
33.0,0.0,34.3,49,4
33.0,0.0,34.3,50,4
33.0,0.0,34.3,51,4
33.0,0.0,34.7,52,4
33.0,0.0,35.1,53,4
33.0,0.0,35.1,54,4
33.0,0.0,35.1,55,4
33.0,0.0,35.1,56,4
33.0,0.0,35.6,57,4
33.0,0.0,35.6,58,4
33.0,0.0,35.6,59,4
33.0,0.0,35.4,60,4
33.0,0.0,35.4,61,4
33.0,0.0,35.4,62,4
33.0,0.0,35.0,63,4
33.0,24.6,35.0,64,4
33.0,24.8,32.5,65,3
33.0,24.8,32.5,66,0
33.0,0.2,33.2,67,0
33.0,0.0,34.1,68,3
33.0,0.0,34.1,69,4
33.0,0.0,34.1,70,4
33.0,0.0,34.1,71,4
33.0,0.0,34.1,72,4
33.0,0.0,34.1,73,4
33.0,0.0,34.0,74,4
33.0,0.0,33.9,75,4
33.0,0.0,33.9,76,4
33.0,0.0,33.9,77,4
33.0,0.0,34.4,78,4
33.0,0.0,34.4,79,4
33.0,0.0,34.5,80,4
33.0,0.0,35.3,81,4
33.0,0.0,36.0,82,4
33.0,0.0,36.0,83,4
33.0,0.0,36.0,84,4
33.0,0.0,34.8,85,4
33.0,0.0,36.1,86,4
33.0,0.0,36.1,87,4
33.0,0.0,36.1,88,4
33.0,0.0,36.0,89,4
33.0,0.0,36.1,90,4
33.0,0.0,36.1,91,4
33.0,0.0,36.1,92,4
33.0,0.0,35.2,93,4
33.0,0.0,34.7,94,4
33.0,0.0,35.0,95,4
33.0,0.0,35.4,96,4
33.0,0.0,36.0,97,4
33.0,0.0,36.7,98,4
33.0,0.0,36.7,99,4
33.0,0.0,36.7,100,4
33.0,0.0,36.6,101,4
33.0,0.0,36.6,102,4
33.0,0.0,36.6,103,4
33.0,0.0,35.9,104,4
33.0,0.0,36.5,105,4
33.0,0.0,37.0,106,4
33.0,0.0,37.0,107,4
383.4513249987101,1.2,34.4,1,4
322.63045351445385,0.0,34.5,2,3
275.4532211195679,5.4,34.5,3,3
249.15092653833818,7.0,34.5,4,3
225.79975961162893,7.0,33.1,5,2
204.43784067989913,1.6,33.7,6,2
184.28707665113558,0.0,33.9,7,3
166.04159523902388,0.0,35.7,8,3
150.18672546126808,0.0,35.7,9,3
136.0776270708251,0.0,35.7,10,3
123.17391564920479,0.0,34.7,11,3
117.11709287408806,0.0,34.7,12,3
105.34205158140574,0.0,34.5,13,3
95.09772027230069,2.0,34.5,14,3
90.59786416103645,2.6,34.5,15,3
82.02679998929115,2.6,34.2,16,3
78.0693321080755,0.6,34.6,17,3
74.23043402435289,0.0,35.0,18,3
66.89748731571092,0.0,35.0,19,3
63.49957433511239,9.0,35.0,20,3
57.32435116724638,9.0,33.9,21,3
54.59856287678646,9.2,33.0,22,0
51.07340806911545,0.4,33.0,23,2
47.00245663429074,2.4,33.4,24,3
44.72387885095918,2.1999999999999997,33.4,25,3
42.51431721296969,2.0,33.4,26,3
40.30577427527732,0.0,33.4,27,3
36.315270607282805,0.0,34.1,28,3
34.56320278256285,0.0,34.2,29,3
33.0,0.0,34.5,30,3
33.0,0.0,34.5,31,3
33.0,0.0,34.5,32,3
33.0,0.0,34.6,33,3
33.0,0.0,34.7,34,3
33.0,0.0,34.7,35,4
33.0,0.0,34.7,36,4
33.0,0.0,34.7,37,4
33.0,0.0,34.7,38,4
33.0,0.0,34.7,39,4
33.0,0.0,34.5,40,4
33.0,0.0,34.5,41,4
33.0,0.0,34.5,42,4
33.0,0.0,34.5,43,4
33.0,0.0,34.3,44,4
33.0,0.0,34.3,45,4
33.0,0.0,34.3,46,4
33.0,0.0,34.3,47,4
33.0,0.0,34.3,48,4
33.0,0.0,34.4,49,4
33.0,0.0,34.4,50,4
33.0,0.0,34.4,51,4
33.0,0.0,34.4,52,4
33.0,0.0,35.6,53,4
33.0,0.0,35.9,54,4
33.0,0.0,35.9,55,4
33.0,0.0,35.9,56,4
33.0,0.0,36.0,57,4
33.0,0.0,36.4,58,4
33.0,0.0,36.4,59,4
33.0,0.0,36.4,60,4
33.0,0.0,35.6,61,4
33.0,0.0,35.6,62,4
33.0,0.0,36.3,63,4
33.0,0.0,36.3,64,4
33.0,0.0,36.6,65,4
33.0,0.0,36.6,66,4
33.0,0.0,36.6,67,4
33.0,0.0,36.0,68,4
33.0,0.0,36.0,69,4
33.0,0.0,36.0,70,4
33.0,0.0,35.7,71,4
33.0,0.0,35.7,72,4
33.0,0.0,35.7,73,4
33.0,0.0,35.3,74,4
33.0,0.0,35.3,75,4
33.0,0.0,35.3,76,4
33.0,0.0,35.3,77,4
33.0,0.0,35.3,78,4
33.0,0.0,35.5,79,4
33.0,0.0,35.5,80,4
33.0,0.0,35.5,81,4
33.0,0.0,35.5,82,4
33.0,0.0,35.5,83,4
33.0,0.0,35.4,84,4
33.0,0.0,35.4,85,4
33.0,0.0,37.2,86,4
33.0,0.0,37.2,87,4
33.0,0.0,37.2,88,4
33.0,0.0,36.1,89,4
33.0,0.0,36.1,90,4
33.0,0.0,36.1,91,4
33.0,0.0,36.1,92,4
33.0,0.0,36.1,93,4
33.0,0.0,35.5,94,4
33.0,0.0,36.0,95,4
33.0,0.0,36.8,96,4
33.0,0.0,36.8,97,4
33.0,0.0,36.8,98,4
33.0,0.0,36.8,99,4
33.0,0.0,37.0,100,4
33.0,0.0,37.0,101,4
33.0,0.0,37.0,102,4
33.0,0.0,37.5,103,4
33.0,0.0,37.9,104,4
33.0,0.0,37.9,105,4
33.0,0.0,37.9,106,4
33.0,0.0,38.9,107,4
380.01087440216804,20.2,32.3,1,3
322.63045351445385,20.4,32.3,2,0
218.92138432220528,1.2,32.9,3,1
248.24222851603682,0.6000000000000001,33.3,4,3
225.46998562573472,0.6000000000000001,33.3,5,3
204.38804778347355,0.6000000000000001,33.3,6,3
184.28707665113558,0.2,34.3,7,3
166.04159523902388,0.0,34.3,8,3
150.18672546126808,0.0,34.3,9,3
136.0776270708251,0.0,34.2,10,3
123.17391564920479,0.0,33.2,11,3
117.11709287408806,0.0,33.5,12,3
105.34205158140574,0.0,33.5,13,3
95.09772027230069,0.0,34.2,14,3
90.59786416103645,0.0,34.2,15,3
82.02679998929115,0.0,34.9,16,3
78.0693321080755,0.0,34.9,17,3
74.23043402435289,0.0,34.9,18,3
66.89748731571092,0.0,34.9,19,3
63.49957433511239,0.0,35.7,20,3
57.32435116724638,0.0,35.7,21,3
54.59856287678646,0.0,35.7,22,3
51.98972084612784,0.0,35.1,23,3
47.02536084578797,0.0,34.7,24,3
44.72387885095918,0.6,34.9,25,3
42.51431721296969,0.6,35.0,26,3
40.30577427527732,0.6,35.0,27,3
36.315270607282805,0.0,35.0,28,3
34.56320278256285,0.0,34.8,29,3
33.0,0.0,34.4,30,3
33.0,0.0,34.4,31,3
33.0,0.0,34.5,32,3
33.0,0.0,34.9,33,3
33.0,0.0,35.1,34,3
33.0,0.0,35.1,35,4
33.0,4.8,35.1,36,4
33.0,4.8,34.2,37,4
33.0,4.8,34.2,38,3
33.0,0.0,34.3,39,4
33.0,0.0,34.3,40,4
33.0,0.0,34.3,41,4
33.0,0.0,35.2,42,4
33.0,0.0,35.2,43,4
33.0,0.0,35.2,44,4
33.0,0.0,34.3,45,4
